business_name,review_location,review_date,review_stars,review_content,user_url
Squeeze Burger,"Greenwood, IN",5/16/2018,4,"This place was super. it far exceeded my expectations.  You will have to find some street parking at a meter when you visit here, but they are reasonably priced and are free after 8PM. I got the single burger with the cheese skirt and it was delicious. I am a large guy and the single burger was more than enough for me. You well need to figure out what you are going to do with the ball of deliciousness, called a cheese skirt. I just folded it up onto the burger. The cheese set the burger off. However, caution, the burger puts off a lot of grease and it will run down your arm. The service at this place was excellant. My server was very attentive and was on top of all my needs. Please note that they only allow carry out orders after 30 minutes before closing, so you need to plan ahead.<br><br>They also have a tv over their bar area.  The Celtics/Cavs game was on while I was there so that was a plus. This place is not just a gimmick and defienetly worth a visit. I was throughly please.",https://www.yelp.com/user_details?userid=xalgcjscRLNPuyaAeKNThA
Squeeze Burger,"Kahuku, HI",10/13/2018,3,"Came here with my Fiancé and his friends. They all got cheese burgers and I got the hot Pastrami sandwich. I was satisfied with the taste and size of my sandwich, The Boys on the other hand didn't like their burgers. There was nothing special about the taste of the burgers just that they were huge. Service was not that great either. We all got waters in these small plastic cups which was drunk quickly and we only got refilled once. A couple of the guys had to go to the counter to ask for another cup of water because no one came to check on us after we got our food. The food seemed like it took forever to come out too.",https://www.yelp.com/user_details?userid=MasO_1WJ8l8DxrPh4oknEQ
Squeeze Burger,"Sacramento, CA",5/7/2018,5,"They make some of the best milkshakes in town. I've had the strawberry milkshake and have also tried one of their monthly special milkshakes, one of them being orange cream ice cream, and it was absolutely delicious. <br><br>The small order of fries here are more than enough to share between two people but there is really nothing special about the fries here. <br><br>The burgers with the cheese dressing is also amazing and I get a craving for it every once in a while because there are so few other burger places (if any) that even make the cheeseburgers with the cheese outside of the burger, grilled to perfection.<br><br>The wait for the burgers can be quite long. We went on a Saturday evening and the wait was about 15 minutes, at least. I try not to let that get to me though, since the food here is delicious. I have also learned not to eat the whole burger in one sitting (as good as it is) because I end up being in a food coma if I do. Definitely recommend this place because of its unique take on cheeseburgers.",https://www.yelp.com/user_details?userid=HWBTOG4T5nloTNvP-ZE_bA
Squeeze Burger,"Chico, CA",,5,"This is my favorite burger in town HANDS down! The cheese skirt is the best part and they definitely don't skimp out on that!<br><br>The atmosphere is casual and the staff is always friendly and even refill your drinks for you, which is pretty cool for a burger joint.<br><br>Squeeze Burger is the place you definitely want to take your out of town friends to, because the face they make when they see the cheese skirt for the first time is priceless!",https://www.yelp.com/user_details?userid=Efi-yokF4csyBTbvc4qoUg
Squeeze Burger,"Costa Mesa, CA",8/12/2018,5,"I don't know why I have never heard of this awesome burger joint until recently when I saw it on the Food Network. They have 2 locations, I came to this location since I was around the convention area during the marathon weekend. <br><br>I ordered the double cheese with extra bacon and their huge cheese skirt. When my burger arrived, I was really impressed how huge the burger is!!! The cheese skirt was so huge I didn't know how to attack the burger, so I just start eating the skirt first and work my way into the burger. The sesame bun was nice and warm, the patties were juicy, the bacon was crispy, I m hooked!! I will definitely be back soon!!",https://www.yelp.com/user_details?userid=LgbME-6Qh7aMWchOti2eww
Squeeze Burger,"Encino, CA",12/2/2017,3,"I found this place because of Yelp. The place as an old style atmosphere and the burgers are pretty good. The have options of weight: 1/3 lbs, 1/4 lbs, etc. You can customize it to your liking. They also offer a veggie or turkey option. A decent place in downtown Sacramento.",https://www.yelp.com/user_details?userid=kO2S7inf7iyWGWthA3iacQ
Squeeze Burger,"Sacramento, CA",5/2/2018,5,"Most amazing taco. Who comes to Sqeeze Burger for a taco? I do, now!<br>Great food, excellent service.",https://www.yelp.com/user_details?userid=egvuZ6zCyyt2t9T0KpQmPA
Squeeze Burger,"Middletown, RI",6/28/2018,2,"Where to begin?... well, a place with such good reviews and a place that claims it has ""the best burger in town"" should have raised at least a couple red flags. I really wanted to like this place as I was in the mood for a good burger. I ordered take out which is all I wanted anyway, double burger with ""cheese skirt"" and fries. Fries were obviously soggy as crap by the time I got to it which was expected, but as I pulled the burger out of he bag my inner (and outer these days) fat boy said ""daaaaaamn!"". <br><br>This horrific burger was like 3lbs and wrapped in so much greasy paper I thought I'd never peel all of the paper off! The minute I saw this cheese skirt I didn't know what to think. I mean I love cheese but a giant burnt pancake of cheese shoved on top of a burger? Come on, no way that works. Took a bite of the mammoth, yep tastes like burnt cheese, under seasoned meat, horrifically soggy bun due to the 3 shot glasses of grease I could have filled from this burgers runoffs. Absolutely horrible burger. <br><br>The only thing giving this an extra star was the friendly staff. However, I did notice an up charge cause it didn't seem like a burger fries and soda should ever cost $20 at a place like this. In fact, the guy who ordered after me (who'd been there for years) was concerned about the price of his meal too. Nothing on the menu seemed to reflect why this disgustingly greasy and bland abortion of a burger would ever cost that much... ugh, why the hell isnt there an In-N-Out Burger downtown?!?",https://www.yelp.com/user_details?userid=20DW_6j_qqFqK40FHRIsTg
Squeeze Burger,"Sacramento, CA",7/20/2018,4,"Famous for their cheese skirts (lots of cheese on these burgers- that pours out in the shape of a skirt around the burger! Messy but delish!)<br><br>Great burger spot, with old school diner feel. The veggie burger is amazing! The fries are decent.   Rotating special shake flavors each month. Very family friendly and the staff are super friendly. This place never seems very busy, except during the lunch time rush, but I can't figure out why since the food is great. Maybe if they'd serve beer.... this would be a great spot to watch the game!",https://www.yelp.com/user_details?userid=Paszjoj9JgHSZwBJKsI0nA
Squeeze Burger,"Los Angeles, CA",11/19/2017,4,"I am really impressed by this burger spot. I cane here for a lunch break and wasn't disappointed! It has the old school dinner feel that has a variety of burgers, sandwiches and milkshakes! <br><br>Their staple is the cheese skirt that goes around the burgers. It's like a crispy cheese disc that surrounds the burgers: it's crispy, cheesy and delicious. The portion sizes were really good! I got the small burger and it still got me full. <br><br>It's always also a good idea to get fries to complete the meal! Fries are nice and crispy. I have yet to try the milkshakes but I will the next time I come there. They have special flavors for the week so I cant wait to try those. <br><br>The only complaint I had was the wait time for my food. But although it was a little slow in coming out, it was worth the wait!",https://www.yelp.com/user_details?userid=2tBm5AObpxkQ_H7ZnOU_Og
Squeeze Burger,"Perris, CA",2/7/2018,4,"First of all it was delicious. I love cheese, and i love crunchy cheese even more. The meal is a biiiit pricier than your average burger place, but it's worth it. You can definitely share a meal if you're not very hungry. The service was really good, too. The guy came by a couple times and asked us if we needed refills or anything. I'll be back.",https://www.yelp.com/user_details?userid=VI9XqYtBEkqRz0aH1FmGhQ
Squeeze Burger,"Roseville, CA",10/25/2018,1,I can in with my brother to shoe him a good burger and was turned away cause I had a $100 bill. And was told to go to a ATM....!!!! Worst service ever....!!!,https://www.yelp.com/user_details?userid=M760UdSwyCsXx7x9jMysSg
Squeeze Burger,"Burlingame, CA",9/22/2018,4,This review is a short one for the location at the Sacramento airport. Corn dogs are pretty good here. Taste like hot dog on a stick but the catch here is that they don't come on a stick LOL (see pic). It was really odd seeing a corn dog come stickless which is not too kid friendly. I'm wondering if they forgot the sticks lol,https://www.yelp.com/user_details?userid=rPJHZxzmGahSGawNlHCU_w
Squeeze Burger,"Stockton, CA",3/2/2018,5,Squeeze has a unique thing going with the cheese skirt it is so delicious no matter what Burger you get you can't go wrong with that cheese skirt this place has become a favorite,https://www.yelp.com/user_details?userid=WaZS2ygjLdaQ7b48w5W2Qg
Squeeze Burger,"Sacramento, CA",8/23/2018,4,"Okay this burger spot is legit.  I can't believe I even considered ordering this monster without cheese.  The cheeseburger comes out with a huge tantalizing cheese skirt for enjoyment as somewhat of an appetizer or with the larger burger .  In short, tasty burger, good prices, and super duper cheesy..",https://www.yelp.com/user_details?userid=rXUL2N9WuLlnvGdPeCsecw
Squeeze Burger,"Sunnyvale, CA",12/31/2017,5,"Oh em gee. <br><br>You must get a cheeseburger, even if you're full get one to share. <br><br>We got the Double small cheeseburger. That Cheese skirt was nuts. Crispy and cheesy and hella good. <br><br>Small fries was huge! <br><br>Black raspberry chocolate chip milk shake was their special and was great amount of food to share. We were stuffed.",https://www.yelp.com/user_details?userid=TgCW5tyinPDvZWE5Sqwwgw
808 Island Grill,"Sacramento, CA",10/8/2018,5,"Almost want to keep it a secret it's so good but it's too good to keep secret. I ate there two days ago and woke up thinking about it just now- it's that good. 808 Island Grill puts Aloha in the Festival! Delicious food, amazing people, that's it.",https://www.yelp.com/user_details?userid=0ts6LQlnZYUhpMD0x6gA-g
808 Island Grill,"Roseville, CA",9/15/2018,5,"808 Island Grill is so ono!!! If you are from Hawaii, you what that means, if you're not, try 808 Island Grill and when the true taste of Aloha hits your palate, you will know! From the perfect Kahlua pork, to the BBQ chicken, and Mac salad, just like grandma used to make from back home, 808 Island Grill brings the true taste of Aloha to the Sacramento area. 808 Island Grill catered for my father's celebration of life and if dad were here, he would give 5 stars too. Thank you Barbara for making what could have been a very sad day, a day of great memories and delicious food filled with Aloha!",https://www.yelp.com/user_details?userid=M7WsXIaZl2pojtjwchfnxg
808 Island Grill,"Rocklin, CA",6/20/2018,5,"I was super pumped to see this food truck outside a local brewery today.  After spending 10 years in Hawaii I always chase good Hawaiian food and this Mother Daughter team did not disappoint!!  My son and I got a little bit of everything and  it was all great.  Rice was perfectly cooked, Mac salad had just the right amount of mayo, BBQ chicken and beef were great. My favorite was the Kalua pork melt in your mouth tender and simply delicious.  Can't wait to eat the Spam musubi we got for a late night snack.  They even had shave ice!!!!  If you get a chance don't drive by, stop and get an authentic taste of Hawaii.",https://www.yelp.com/user_details?userid=KP5s7LLmm2cmLhODG_ZjVg
808 Island Grill,"Lincoln, CA",8/2/2018,5,They catered one of my birthday party events and the food and service was amazing!!!!,https://www.yelp.com/user_details?userid=i7SkbTGfZGFUbWbJk_lX3g
808 Island Grill,"Fresno, CA",6/20/2018,5,"wow. so delicious! glad these guys are here! i've got my musubi to-go, and i'm sitting here with this amazing pork sandwich and mac salad...i don't know what i've done to deserve this. much love to you, 808, can't wait until i catch you again!",https://www.yelp.com/user_details?userid=yzShvo5NIQ2bH3n6y54Q7g
808 Island Grill,"Oakland, CA",7/25/2018,3,The address listed is NOT the food truck. I came to the address listed and it is a completely different restaurant.,https://www.yelp.com/user_details?userid=5n5BY6qpQlNs7KAciVdg7Q
808 Island Grill,"Sacramento, CA",6/21/2018,5,"Very nice staff here,good size menu. Has plates to go great size sandwiches and shaved ice for the hot summer days.",https://www.yelp.com/user_details?userid=iCgyzTHQSKzBBvp2BrqEfQ
808 Island Grill,"Roseville, CA",9/13/2018,5,"When my friend's father passed away she was immediately looking for a caterer to provide Hawaiian bbq for the family following the service.  Barbara, the owner, was fantastic to work with and quickly served up delicious Hawaiian favorites.  She provided ample high quality food for 50 people, delivered and set it up at the home.  It was the perfect way to comfort a family.  The guests raved about the quality and authenticity of the food.  Will definitely use 808 Island Grill for future catered events.",https://www.yelp.com/user_details?userid=E2bsYsHUsX3kCBUNPQOG0w
SactoMofo,"Sacramento, CA",9/29/2015,4,"Oh SactoMoFo, so many weekly roundups I just keep coming back! My first time was at the downtown Woodland events (Sundays), and I've also been to the Morse Park/Elk Grove (Saturdays) and West Sac (Wednesdays) one. However, this North Natomas Library event is literally near and dear to me, right in my own backyard! I remember driving down Del Paso seeing the trucks before and wondering what was going on...then one evening (thank goodness the library is open until 8pm on Thursdays!) I had business at the library and happened upon SactoMoFo -- I took it as a sign from the Universe. I think my first purchase at N. Natomas SactoMofo was from Have You Found The Sweet Spot? -- a cookie/ice cream sandwich with none other than Gunthers' ice cream. Since then I frequent Happy Cow Ice Cream (waffle cones), Wandering Boba (sisig), Krush Burger (cowbell slider), Hefty Gyro (falafel and fries), etc. Some other trucks that are there a lot are the Local Kine shave ice, Gameday Grill, Squeeze Inn (cheeseburgers), Baconmania, La Mex Taqueria, Kettle Corn. In general, I'm also a fan of Drewski's, Luciano's Scoop, Chando's, Cecil's and Culinerdy Cruzer. Sometimes there are even bonus SactoMoFo events if there are extra ""days"" in the month. Parking isn't bad for the library, don't go into the ARC Extension lot though, that requires payment/permit. Street parking on Via Ingoglia is accepted too. Too bad the SactoMoFo doesn't come out further west to Davis, I'd be all over that for a lunch or dinner happening!",https://www.yelp.com/user_details?userid=JggphOM7FIbvUyPcsfcNTw
SactoMofo,"Sacramento, CA",,4,"So imagine the California State Fair when it's crowded at night, minus the rides and the lights, and quadruple the amount of food trucks. <br><br>I was seriously surprised by how long we had to stand in line. Even though we came towards the end of the day, they were still super-packed. After walking around, we decided to split duties, and try to have one person grab beer while the other grabbed food. This was made a bit more complicated by the one-beer-per-person-at-a-time rule, but we're clever...<br><br>The only local trucks I recognized were BaconMania, Smoothie Patrol, and Chando's Tacos. (So I'm assuming most of them were from the bay.)<br><br>We snagged some sexy fries with chicken tikka masala from Curry Up Now, some beers from the beer garden of course, some delicious waffle dessert concoction from the VolksWaffle, and a lemon bar and peanut butter brownie bar from The Sweet Spot. Most of it was amaze-balls. Most of it. You know who you are.<br><br>The seating situation kind of sucked. The security guards weren't very helpful. Where is the beer? In the beer garden. Where is the beer garden? Right there, in front of your face....<br><br>Pro-tip: The person taking your order is in a truck, which means that they're a good five feet above you. Don't wear a low-cut shirt. <br><br>OR DO.",https://www.yelp.com/user_details?userid=GmYe7X1js7ArVjFWP6-sQA
SactoMofo,"San Jose, CA",4/26/2014,5,"we came for the event yesterday April 25th to support the military and animal shelters. We brough canned goods for the free parking special and there were a ton of people walking around. This is not for the starving or impatient. we waited five different lines and go a liege waffle, paella at Addy's, kola truck,  the chairman, and bacon mania. a good cause and super relish food. i am all about that. I wished the lines moved faster, but you know, you gotta go to the ones that have the long lines, they the best. we will come back.  The location under the freeway was nice, large, and cool. Smart people brought chairs to sit in while they waited in line. I saw some food truck with the biggest ice cream sandwiches and i really wanted to to try, but alas the hubby was getting impatient. 5 trucks in two hours was not too shabby i'd say. Can't wait until next year.",https://www.yelp.com/user_details?userid=7NeuNizIMb6lB0VoDLNrjQ
SactoMofo,"Rancho Cordova, CA",4/26/2015,3,Food trucks are great but today when it's 109* outside in Sacramento they had cow town creamery listed they are not here .,https://www.yelp.com/user_details?userid=6YUm4Rmxwl2fHbwbvU2Icw
SactoMofo,"Sacramento, CA",9/1/2017,4,Always a fun annual food truck event for foodies. This is my third time attending. Overall a fun event for everyone. I wish more Bay Area trucks would come to Sacramento...the chairmen and Kojas are must haves.,https://www.yelp.com/user_details?userid=cr0lapXsI2Cx-UFmfHAfAw
SactoMofo,"Concord, CA",4/25/2015,4,"I'm becoming an extremely big fan of food trucks. <br><br>Tahoe park is the perfect place to have something like this. It was convenient for my girlfriend and I because her mom lives literally a block away. The park is huge, so there is plenty of room for the trucks, for people to sit. They had a few tall tables set up for people to stand and eat, but for the majority of people it looked like they just brought lawn chairs to sit in. Including us. <br><br>We wasted no time. As soon as the chairs were set up, we went on the hunt for our food. Cruising down the line of food trucks, I took peak interest in Gameday Grill. I first saw a sample of their stuff when a guy walked by with a giant plate of fries with pretty much everything in the known universe on it. When he told me it came from Gameplay Grill I knew I had to check them out. The menu has burgers, sandwiches, a hot dog and the fries. They have different styles on another board with descriptions of each style. Then under each item, it shows what style it comes in. Though a burger or sandwich sounded very tempting, I was set on those fries. It comes with either tri-tip or chicken. The list of things on the dish is as follows: Fries, tri-tip, sour cream, jalapenos, bacon and cheese sauce. Seriously it was so good, some of the best cheesy fries I've ever tasted. <br><br>I was also able to try a few of the ribs from Smokers Wild. Girlfriend ordered them and not only were they gigantic and drenched in barbecue sauce but they were fall of the bone tender. Literally you can pull the meet straight off with ease. I'm not a huge fan of ribs, but these were so good I couldn't stop eating them. <br><br>A friend who lives in Sacramento said ""You can't live in Sacramento without trying Chando's tacos."" I don't live in Sacramento anymore, but with a testament like that, this place has to be good. I ordered two asada tacos for 4 dollars. Not a bad deal at all. The tacos were done as soon as I was done ordering. Partly because the kid taking my card was having a hard time. Simple delicious tacos. Asada, with cilantro and a mildly spicy green salsa. Oh and a few radish slices. Just phenomenal. I scarfed them both down, in a matter of seconds and joked about heading back to get more. Which I probably would of done if I was alone. Nothing is better then finishing a taco, and then having enough of the salsa on your hands, and the filing in the tray to make another one, and you just eat it like that. <br><br>We had Luciano's scoop, which is a gelato truck. A few interesting flavors, but the one that called out was Apple Pie. You have the incredible creamyness of the gelato, and add the cinnamon, apple flavor plus some pie crust in the middle, and you just made the gelato of the heavens. <br><br>The last stop was Costa's Kettle Corn. 15 flavors to choose from, plus fresh squeezed lemonade and strawberry lemonade. I wanted to try the bacon chedder flavor, but instead got the bacon cheddar and caramel. Though it didn't sound good at first, I was shocked by how good it tasted. We also got a bag of caramel apple, which is good, but nothing compared to the other. <br><br>Live music from Jimmy Ashley who played everything from 90's rock to country. Taking requests, and thanking people for tipping even in the middle of the song. It really added to the vibe of the whole thing, and you could tell because between bites, everyone was singing along. <br><br>There were a few trucks that didn't make it sadly. But the ones that were there really knocked it out of the park.",https://www.yelp.com/user_details?userid=UuAk4jHFBCHlgiAFJfubQw
SactoMofo,"Davis, CA",6/28/2014,4,So many choices....but super long lines. Was only able to get to maybe 3 trucks. But it was a good atmosphere and great family event. Loved how all the trucks took debit/credit cards....instead of going to an ATM machine. I plan on going next year and arriving early and Google the food trucks before hand.<br><br>I have a few con's:<br>Not much eating areas and the parking lot was full.<br>Pricing of food was high....in all I spent $32. My son suggested I bring $100 next year so we could try more food trucks. Lol kid's..... No money tree here.<br><br>But other than that it was a good event.,https://www.yelp.com/user_details?userid=ZJrwCbsWl9EXTm55m42OPQ
SactoMofo,"Roseville, CA",4/25/2015,4,"Perfect family night out! We live within 2 miles of downtown Roseville which makes for an awesome little stroll for dinner on a lovely spring evening. This isn't the first Sacto Mofo event we have attended, but it is the first one we have attended in our little city. Unlike the other events we have attended this one did not have live music, but to be fair it was a rather small event. I didn't count the trucks, but I think there were somewhere around 10 trucks in attendance. I think that is a fair amount to satisfy most any palate. <br>For once my little family (3 of us, me, the hubbs and our 13yr old) all agreed on the same truck for our dinner. We had amazing sandwiches from Drewski's. We all chose the Mustang. A wonderful Korean flavor grilled cheese with Korean meat and kimchi. We also shared some super duper garlic-y tots. Yummz!<br>Other trucks we considered were Bacon Mania, Krush (always amazing) and Rudy's Cruzin Crustacean. Others in attendance were Chandos, Volkswaffle and a few others I missed the names of.<br>There was ample seating for enjoying your food and we had no problem securing a spot for the 3 of us. I like events like this with community tables because it gives you a chance to meet nice people. We sat across from a friendly elderly man that we visited with during our meal. He made our evening that much nicer. <br>Bottom line: For a fun time with some yummy food selection, you gotta check out one of these events. Some are larger than others, but all are fun! <br>Do yourself a favor!",https://www.yelp.com/user_details?userid=cwrpvgrXmNNBYOPm4zQCBA
SactoMofo,"Woodland, CA",3/21/2014,4,"I'm guilty of following the food truck craze - and keeping up with their location Twitter feeds and driving around like a mad woman to find them is getting old.  I am thrilled that SactoMofo holds these events to bring local and bay area food trucks together in one location.  I attended Trucktoberfest, which was held at Riverwalk Park in West Sacramento.    <br><br>I didn't want to spend $7 on parking (that's a meal after all) so after circling the surrounding streets for 20 minutes, I eventually found street parking.  The set up had the trucks parked on two levels.  It was frustrating to walk around the trucks on the upper levels because there wasn't enough room on the pathway.  Majority of the trucks were located on the lower level which had a live band stage, jump houses, a face painting station and the beer garden.  Since there were no tables or a seating area, we opted to sit in the shaded grass area next to the river.  I noticed many people brought folding chairs probably anticipating there would be limited seating.  Mental note for next time.  <br>        <br>I ordered from the following trucks: <br><br>Chairman Bao - I am a big fan of Chairman Bao, so I make it a point to check them out when they are in the area.  We ordered two types of steamed buns - Crispy Garlic Tofu with miso greens and the Cola braised pork with Savoy Cabbage.  The tofu was crispy on the outside!  My only qualm is that the dish was unusually dry and could have used a little sauce.  The cola braised pork was savory and filling.  Each bun was $3.75.  <br>  <br>Koja Kitchen - I just had to try their famous Korean BBQ Short rib Koja - a Korean sandwich held together with by a fried rice-ish bun.  The sandwich looked pretty and impressive, but it was a hot mess to eat as it fell apart immediately with the first bite.  The sandwich had a generous amount of short rib which was savory, juicy and authentic.  The Kamikaze fries are my favorite!  Crisscut fries topped with Korean BBQ Beef, green onions and sweet and spicy sauces - yum!  <br><br>Iced tea stand - This was the best drink deal at the event.  I got a large Iced tea (can also get lemonade) for $4 AND it included a free drink refill. <br><br>Keep in mind that attending these events will test your patience.  You will deal with limited parking, unpredictable weather and ridiculously long lines.  That being said, the experience of trying unique dishes is sometimes worth the wait.   Excited for the next SactoMofo event!",https://www.yelp.com/user_details?userid=La3CyFm6DPAc54n7FrUJSQ
SactoMofo,"Sacramento, CA",10/25/2013,4,"The first of what is hopefully many Sactomofo events was a huge success, which worked for and against it's favor. The goal was to raise awareness of the archaic laws that limit the times and locations where food trucks can serve in Sacramento. Awareness was indeed raised, but so much so that there were mammoth lines that didn't many to even sample the food. It's hard to blame the event organizers for such chaos. No bellwether previously existed with which to gage the popularity of these mobile eateries. <br><br>My fellow yelpers and I took a strategic approach. We broke up into pairs and singles and tackled 5 or 6 lines simultaneously. After hours standing in the sun (I can't complain, really. It was a beautiful day.), we forged our way to the front of each line and purchased our meals. We then assembled on the grass with the food displayed in the middle for all to eat. I don't know if the portions were all larger than we expected or our eyes were just too big for our stomachs, but we had way more food than we could handle. I think the group favorites were the fried macaroni and cheese from Drewski's and Chando's tacos. <br><br>I'm proud of Yelp for sponsoring such a prestigious event. I hope this was just the kind of boost these trucks needed so they will no longer conduct business in the shadows!",https://www.yelp.com/user_details?userid=o5STsEtfvD1Ig0J7Z-1uxA
SactoMofo,"Sacramento, CA",5/4/2011,5,"Where are all my fellow yelpers!  This was a fun event and considering this wasn't a money making event (proceeds went to charity) it was well put together.  Johnna was manning the Yelp Wheel of Swag along with a couple of other volunteers.  Parking was $3 or free with a canned food donation and vehicle entrance and exits were being monitored to prevent traffic jams since this location is under the freeway and not in true event center.  We arrived a few minutes before 11am and there were 1/2 hour long lines at Koja Kitchen, The Chairman and Krush.  There were10 minute lines at Roli Roti, Green Papaya and few other trucks.  Most of the other trucks had no wait or a 5 minute or so long wait.  There was a nice picnic area set up in front of the live music area with tables, chairs and garbage cans---perfect!  The beautiful weather outside made this the perfect walk around and stuff your face event. <br><br>We ended up sampling goods from Roli Roti, Koja Kitchen, We Sushi, Krush and a Dawg stand (cant recall the name).  All the food was fresh hot and delicious.  We will be looking forward to this events return next year!<br><br>My only real complaint would be the Reggae band playing was just a wee bit to loud as it was impossible to hear what the person next to you was saying.",https://www.yelp.com/user_details?userid=qZ3sJPn5NqSVFMLYGAJH_A
SactoMofo,"Sacramento, CA",4/27/2013,5,"Ok...so let me first start by saying I wish people leaving reviews would know what the %$#@ they are even reviewing before they leave poor reviews and potentially damage the livelihood of someones business. SactoMoFo is NOT a food truck! Nor does it have control of the quality of the food coming out of a truck or the quality of the taste buds in your potentially damaged palat or brain for that matter. What they are is a very well oiled machine in the event operating and planning business.<br>    With that said I recently visited a weekly neighborhood gathering of about ten trucks and I must say wow! I am normally the critical guy looking to find what they could do better but I found nothing. The trucks were all beautifully lined up at the curb. It was in a spot with tons of convenient parking. They had tons of very clean large picnic tables and chairs as well as many standing tables (my preffered). Plenty of trash cans and multiple recycling bins. Hand sanitizing stands. A hand wash center with a generator for warm water. As well as an awesome sound system with great music!  They also had people constantly and quietly roving around quickly keeping the place spotless all with a smile. Oh, and did I mention it was right next to a lovely playground and huge lawn area so you could let the kids burn of some energy while you enjoy your meal? I just could not be more impressed with how it was all handled. I went back again the next week and was just as much in awe. Not to mention surprised at the fact that they rotate trucks so you have a whole new set of choices from week to week. SactoMoFo is great and doing a wonderful service and bringing communities together with amazing food and friendly atmosphere. This joyful weekly event is just the out of town feeling with my family I need to help me recharge my batteries with the feel of a vacation from lifes day to day stress. I love it and can't wait until next week! Thank you SactoMoFo for giving me a little peace.",https://www.yelp.com/user_details?userid=E2PEMtaq6k_IAxrPIcZDng
SactoMofo,"Woodland, CA",3/12/2015,4,"My rating is actually more of a 3.5 stars.<br><br>I really like this event because for people like me, who really don't want to go hunting down food trucks, it anchors them to one place.<br><br>I really dont like this event because since they are anchored into place, everybody and they mama are gonna be there.<br><br>This is great way to sample what food trucks have to offer, which in many cases is way better than some regular brick and mortar spots.  Also the event brings in trucks that normally do not serve this area, like The Chairman Truck and Hapa SF from San Francisco.  So I always make a point to visit these trucks.  They even have some other local vendors that aren't exactly ""food trucks"".  They have some mobile catering businesses and other little food stands there.<br><br>The lines are ridiculous!  There are a lot of people that come to the event and they pretty much want to try a little from every truck so all the lines a long.  So choosing a spot to eat is going to have to be a commitment.  You have to be sure that you really, i mean really want to buy food from that truck.<br><br>OK now here is a couple tips to make this event more enjoyable. This of course, coming from my personal experience.<br><br>1.  Bring your Patience.  Your gonna need it for the long lines and the time its gonna take to park.<br>2.  Bring a friend.  The more the better.  Have everyone stand in different lines so that you can maximize the time you are spent just waiting.  <br>3.  Bring your appetite.  There are a lot of places to eat and you want to try them all.  Chances are tho you are gonna work up the hunger waiting in line and watching people walking around with different food..<br>4.  Bring cash.  its faster than card and it'll keep the lines moving<br>5.  Bring your PATIENCE.  you really are gonna need it.  Hella people mean LONG lines and NO parking<br><br>Overall its a great event.  I still go to it regardless of its faults.  It really is a great way to experience food that otherwise is hard to find except for the lucky and the more savvy foodie can stumble upon.",https://www.yelp.com/user_details?userid=Dc9iHJv1IN3hXTPllxwLSw
SactoMofo,"West Sacramento, CA",4/28/2013,3,"We went to the Sacto Mofo West Sac a few times. I feel that the food trucks should change it up a little, like at the UCDMC weekly Thursday, there usually new trucks that comes. Maybe its because its a bigger crowd that show up. There usually the same trucks at Lowes. <br>We usually end up ordering from Chando truck or Krush burger or just going home empty handed. We usually order from Chandos their carne asada, pastor, pork tacos and burrito. Mini burgers from Krush burger and of course their sweet potato tots with their sauce. <br>We had Drewskis a few times, its good, but its not always what I want to eat. Drewski portion size is big, I usually share it with someone else if I'm eating it. <br>I look forward to next time, especially to try something new.",https://www.yelp.com/user_details?userid=sMp6NwrPyE8zjPLOdjuzqw
SactoMofo,"Lodi, CA",9/20/2014,3,"My fiancé and I tried to check out your recent food truck event in Galt.  After braving through the crowd to walk from end to end, of the 3 block area, we bailed.  I wanted to stay because I didn't want to go home and cook and didn't want any ""fast food.""  He suggested we leave because the area was so crowded and there wasn't anywhere to comfortable enjoy a meal.  As we drove home, I realized he was right...the streets were so packed tight with people,  had any drama broken out, we all would have been trampled.  Please consider having some of your vendors on a corner of their own so that people can walk through safely.<br><br>I'd rather go back to your Lodi Food Truck Mania at Hutchins St. Square.  The Galt event isn't for me.",https://www.yelp.com/user_details?userid=JKzA7doERgUAfoIItD_Fuw
SactoMofo,"Sacramento, CA",,4,"Loved trying all the different kinds of food here at the SactoMoFo 8.  Kind of comforting to have the shade of the freeway keep the massive crowds cooler.  Shared a Macdog from BaconMania, Hot Links fries from Flavor Face, Tacos from El Taqueria, and Cool Cow from Happy Cow.  Just a fun event full of delicious options and long lines worth the wait,  Look forward to the next great food truck event.",https://www.yelp.com/user_details?userid=SM_VKoyiRQlp983bWyjA9g
SactoMofo,"Fairfield, CA",9/7/2015,4,Great family event. I was surprised they had a screen and were showing a kids movie.  Would have been nice to have more vendor booths.  First time I have attended one of their events.  Went to the Vallejo event.  There were a lot of people there.  Lines were really long at the trucks that seemed to have everyones favorites. Kado's Asian Grill was our favorite.  They gave us a taste before we ordered.  Sacramento's Ortgtnal Taco Truck had the worst tacos and burritos we had ever had.  Rice was dry and everything had no flavor. The salsa was great but it didn't help.  The scheduled band flaked so they had a replacement singer. I would try another  one of these.  Hopefully the band shows up.,https://www.yelp.com/user_details?userid=823invBsEPAeBlcGOsJ6IQ
